Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
2PA3C_15YE_41	5PA1C_11JBS_66	99.108774	2574	2509	2177	0.856581	0.4	0.5
2PA3C_15YE_41	5PA1C_11JBS_94	99.049842	2574	2587	2221	0.860686	0.4	0.5
2PA3C_15YE_41	2PA1C_11JCS_83	99.255908	2574	2693	2209	0.838808	0.4	0.5
2PA3C_15YE_41	1PA2N_11JES_24	99.127306	2574	2454	2157	0.857995	0.4	0.5
2PA3C_15YE_41	1PB2N_24JB_27	99.262007	2574	2352	2103	0.853837	0.4	0.5
2PA3C_15YE_41	2PB1N_24JB_86	99.123438	2574	2446	2144	0.854183	0.4	0.5
2PA3C_15YE_41	2PA1C_11JCS_80	99.116827	2574	2895	2282	0.834522	0.4	0.5
2PA3C_15YE_41	1PA1K_28JA_17	98.084573	2574	2566	2178	0.847471	0.4	0.5
2PA3C_15YE_41	1AA3C_23YAS_93	98.372634	2574	2438	2134	0.851556	0.4	0.5
2PA3C_15YE_41	1PA1N_28JB_60	99.06039	2574	2662	2228	0.851031	0.4	0.5
2PA3C_15YE_41	2AA1C_28JA_67	99.270605	2574	2461	2116	0.840516	0.4	0.5
2PA3C_15YE_41	7AA1C_28JC_5	99.157304	2574	2442	2211	0.881579	0.4	0.5
2PA3C_15YE_41	2AA3K_9YD_62	98.487023	2574	2878	2173	0.797139	0.4	0.5
2PA3C_15YE_41	1PB3C_8YDS_76	98.969894	2574	2604	2174	0.839706	0.4	0.5
2PA3C_15YE_41	1PB3C_23YAC_20	99.248629	2574	2442	2116	0.8437	0.4	0.5
2PA3C_15YE_41	2PA3N_15YE_35	97.980402	2574	2564	2212	0.861035	0.4	0.5
2PA3C_15YE_41	2PA3C_15YE_61	99.39455	2574	2588	2257	0.874467	0.4	0.5
2PA3C_15YE_41	2PA3C_15YE_82	99.203588	2574	2496	2188	0.863116	0.4	0.5
2PA3C_15YE_41	7AB4N_22YB_3	99.154903	2574	2574	2121	0.824009	0.4	0.5
2PA3C_15YE_41	5PB3N_22YC_31	99.174563	2574	2529	2176	0.852832	0.4	0.5
2PA3C_15YE_41	5PB3C_22YC_85	99.127982	2574	2420	2180	0.873048	0.4	0.5
2PA3C_15YE_41	5PB3C_22YC_86	99.126105	2574	2523	2149	0.843241	0.4	0.5
2PA3C_15YE_41	1PA4N_22YD_57	98.7301	2574	2641	2196	0.842186	0.4	0.5
2PA3C_15YE_41	1PA4C_22YD_91	99.170716	2574	2507	2206	0.868333	0.4	0.5
2PA3C_15YE_41	2AA1C_28JA_61	99.114173	2574	2546	2159	0.843359	0.4	0.5
2PA3C_15YE_41	8AB4F_25YA_19	99.34939	2574	2846	2130	0.785978	0.4	0.5
2PA3C_15YE_41	1AA3C_23YAS_90	97.786419	2574	2527	2069	0.811213	0.4	0.5
2PA3C_15YE_41	1AA3C_23YAS_94	99.266192	2574	2407	2106	0.845613	0.4	0.5
2PA3C_15YE_41	8AB1F_25YH_17	98.306183	2574	2567	2159	0.839914	0.4	0.5
2PA3C_15YE_41	8PB3F_23YCS_6	99.23758	2574	2531	2194	0.859549	0.4	0.5
2PA3C_15YE_41	8AC4C_8YAS_89	99.199417	2574	2414	2228	0.893344	0.4	0.5
2PA3C_15YE_41	8AB4C_25YA_77	99.64656	2574	2610	2224	0.858025	0.4	0.5
2PA3C_15YE_41	8PB1K_25YC_40	99.341136	2574	2422	2104	0.842274	0.4	0.5
2PA3C_15YE_41	8PB4N_25YD_28	99.063083	2574	2716	2144	0.810586	0.4	0.5
2PA3C_15YE_41	8AB1K_25YH_62	99.218499	2574	2348	2092	0.850061	0.4	0.5
2PA3C_15YE_41	8AB4C_23YAS_16	97.827047	2574	2663	2137	0.816116	0.4	0.5
2PA3C_15YE_41	7AA4C_23YAC_39	99.361489	2574	2384	2102	0.847923	0.4	0.5
2PA3C_15YE_41	1AA4C_Z02_85	99.123196	2574	2519	2190	0.860004	0.4	0.5
2PA3C_15YE_41	2PA3C_15YE_41	100	2574	2574	2572	0.999223	0.4	0.5
2PA3C_15YE_41	2PA3C_15YE_37	98.181202	2574	2478	2213	0.876089	0.4	0.5
2PA3C_15YE_41	1PA4F_22YD_41	99.126729	2574	2571	2256	0.876968	0.4	0.5
2PA3C_15YE_41	1AA4C_Z02_71	99.262242	2574	2365	2128	0.861713	0.4	0.5
2PA3C_15YE_41	1AA4C_Z02_81	99.28823	2574	2412	2243	0.899719	0.4	0.5
2PA3C_15YE_41	7AA1C_28JC_11	99.090075	2574	2813	2267	0.841656	0.4	0.5
2PA3C_15YE_41	2PB1N_24JB_91	98.422776	2574	2487	2136	0.844102	0.4	0.5
2PA3C_15YE_41	1PB2N_Z08_44	98.205601	2574	2542	2196	0.858483	0.4	0.5
2PA3C_15YE_41	8AC1N_25YC_3	99.269045	2574	2480	2200	0.870598	0.4	0.5
2PA3C_15YE_41	7PA1C_28JC_92	99.032884	2574	2524	2153	0.844645	0.4	0.5
2PA3C_15YE_41	2AA3C_23YBC_2	99.168641	2574	2417	2237	0.896414	0.4	0.5
2PA3C_15YE_41	7AA4F_Z04_59	82.773864	2574	2619	1915	0.737531	0.4	0.5
2PA3C_15YE_41	8AC1C_25YC_8	77.432475	2574	3736	1863	0.590491	0.4	0.5
2PA3C_15YE_41	1PA2C_11JES_51	78.858294	2574	2640	1893	0.726122	0.4	0.5
2PA3C_15YE_41	2PB1F_Z08_17	76.837982	2574	2344	1789	0.727532	0.4	0.5
2PA3C_15YE_41	2PB1C_Z08_6	75.859629	2574	2435	1781	0.71112	0.4	0.5
2PA3C_15YE_41	2PB1K_Z08_8	49.277823	2574	2424	248	0.09924	0.4	0.5
2PA3C_15YE_37	4AB1N_X14_13	98.390365	2478	2463	2055	0.831815	0.4	0.5
2PA3C_15YE_37	4AA1F_X13_48	98.273873	2478	2501	2063	0.82868	0.4	0.5
2PA3C_15YE_37	4AB1K_X16_57	98.348222	2478	2430	2109	0.859413	0.4	0.5
2PA3C_15YE_37	4AA1N_X16_28	98.484248	2478	2352	2041	0.845135	0.4	0.5
2PA3C_15YE_37	4AA1F_X14_79	98.252033	2478	2491	2140	0.86134	0.4	0.5
2PA3C_15YE_37	7AA1C_X14_93	98.301777	2478	2512	2167	0.868537	0.4	0.5
2PA3C_15YE_37	7PA1C_28JC_68	98.378045	2478	2463	2118	0.857316	0.4	0.5
2PA3C_15YE_37	4AA1F_X13_46	98.388927	2478	2517	2059	0.824424	0.4	0.5
2PA3C_15YE_37	4AA1F_X13_37	98.292063	2478	2569	2060	0.816327	0.4	0.5
2PA3C_15YE_37	5PA1F_11JBS_3	97.694535	2478	2561	2141	0.849772	0.4	0.5
2PA3C_15YE_37	5PA1N_11JBS_61	98.269649	2478	2641	2191	0.856027	0.4	0.5
2PA3C_15YE_37	5PA1C_11JBS_66	98.328478	2478	2509	2135	0.856226	0.4	0.5
2PA3C_15YE_37	5PA1C_11JBS_94	98.14852	2478	2587	2162	0.853702	0.4	0.5
2PA3C_15YE_37	2PA1C_11JCS_83	98.296249	2478	2693	2186	0.845484	0.4	0.5
2PA3C_15YE_37	1PA2N_11JES_24	98.239873	2478	2454	2128	0.862936	0.4	0.5
2PA3C_15YE_37	1PB2N_24JB_27	98.459672	2478	2352	2104	0.871222	0.4	0.5
2PA3C_15YE_37	2PB1N_24JB_86	98.232927	2478	2446	2135	0.867181	0.4	0.5
2PA3C_15YE_37	2PA1C_11JCS_80	98.286936	2478	2895	2193	0.816304	0.4	0.5
2PA3C_15YE_37	1PA1K_28JA_17	99.827028	2478	2566	2355	0.933783	0.4	0.5
2PA3C_15YE_37	1AA3C_23YAS_93	97.824516	2478	2438	2117	0.861269	0.4	0.5
2PA3C_15YE_37	1PA1N_28JB_60	98.440422	2478	2662	2229	0.867315	0.4	0.5
2PA3C_15YE_37	2AA1C_28JA_67	98.388645	2478	2461	2096	0.848755	0.4	0.5
2PA3C_15YE_37	7AA1C_28JC_5	98.363598	2478	2442	2140	0.869919	0.4	0.5
2PA3C_15YE_37	2AA3K_9YD_62	97.861563	2478	2878	2162	0.807319	0.4	0.5
2PA3C_15YE_37	1PB3C_8YDS_76	98.240405	2478	2604	2173	0.855175	0.4	0.5
2PA3C_15YE_37	1PB3C_23YAC_20	98.313032	2478	2442	2091	0.85	0.4	0.5
2PA3C_15YE_37	2PA3N_15YE_35	98.328289	2478	2564	2197	0.87148	0.4	0.5
2PA3C_15YE_37	2PA3C_15YE_61	98.212368	2478	2588	2183	0.861824	0.4	0.5
2PA3C_15YE_37	2PA3C_15YE_82	98.482112	2478	2496	2183	0.877764	0.4	0.5
2PA3C_15YE_37	7AB4N_22YB_3	98.260918	2478	2574	2102	0.832146	0.4	0.5
2PA3C_15YE_37	5PB3N_22YC_31	98.358993	2478	2529	2135	0.852806	0.4	0.5
2PA3C_15YE_37	5PB3C_22YC_85	98.303316	2478	2420	2141	0.874234	0.4	0.5
2PA3C_15YE_37	5PB3C_22YC_86	98.052507	2478	2523	2134	0.853429	0.4	0.5
2PA3C_15YE_37	1PA4N_22YD_57	97.949977	2478	2641	2190	0.855636	0.4	0.5
2PA3C_15YE_37	1PA4C_22YD_91	98.333434	2478	2507	2149	0.862187	0.4	0.5
2PA3C_15YE_37	2AA1C_28JA_61	98.33098	2478	2546	2103	0.837182	0.4	0.5
2PA3C_15YE_37	8AB4F_25YA_19	98.326405	2478	2846	2100	0.788881	0.4	0.5
2PA3C_15YE_37	1AA3C_23YAS_90	98.720178	2478	2527	2136	0.853546	0.4	0.5
2PA3C_15YE_37	1AA3C_23YAS_94	98.286041	2478	2407	2074	0.84913	0.4	0.5
2PA3C_15YE_37	8AB1F_25YH_17	97.676235	2478	2567	2146	0.850743	0.4	0.5
2PA3C_15YE_37	8PB3F_23YCS_6	98.242263	2478	2531	2139	0.854063	0.4	0.5
2PA3C_15YE_37	8AC4C_8YAS_89	98.219758	2478	2414	2151	0.879395	0.4	0.5
2PA3C_15YE_37	8AB4C_25YA_77	98.038216	2478	2610	2130	0.837264	0.4	0.5
2PA3C_15YE_37	8PB1K_25YC_40	98.239818	2478	2422	2087	0.851837	0.4	0.5
2PA3C_15YE_37	8PB4N_25YD_28	98.347957	2478	2716	2154	0.829419	0.4	0.5
2PA3C_15YE_37	8AB1K_25YH_62	98.294863	2478	2348	2073	0.859097	0.4	0.5
2PA3C_15YE_37	8AB4C_23YAS_16	98.71484	2478	2663	2163	0.841471	0.4	0.5
2PA3C_15YE_37	7AA4C_23YAC_39	98.431611	2478	2384	2080	0.855615	0.4	0.5
2PA3C_15YE_37	1AA4C_Z02_85	98.107294	2478	2519	2173	0.869722	0.4	0.5
2PA3C_15YE_37	2PA3C_15YE_41	98.181202	2478	2574	2213	0.876089	0.4	0.5
2PA3C_15YE_37	2PA3C_15YE_37	100	2478	2478	2472	0.997579	0.4	0.5
2PA3C_15YE_37	1PA4F_22YD_41	98.052944	2478	2571	2191	0.867895	0.4	0.5
2PA3C_15YE_37	1AA4C_Z02_71	98.305577	2478	2365	2107	0.870122	0.4	0.5
2PA3C_15YE_37	1AA4C_Z02_81	98.177937	2478	2412	2162	0.884254	0.4	0.5
2PA3C_15YE_37	7AA1C_28JC_11	98.004839	2478	2813	2242	0.847477	0.4	0.5
2PA3C_15YE_37	2PB1N_24JB_91	97.938694	2478	2487	2136	0.860423	0.4	0.5
2PA3C_15YE_37	1PB2N_Z08_44	97.733561	2478	2542	2193	0.873705	0.4	0.5
2PA3C_15YE_37	8AC1N_25YC_3	98.285363	2478	2480	2135	0.861234	0.4	0.5
2PA3C_15YE_37	7PA1C_28JC_92	98.48934	2478	2524	2167	0.866453	0.4	0.5
2PA3C_15YE_37	2AA3C_23YBC_2	98.248293	2478	2417	2167	0.885393	0.4	0.5
2PA3C_15YE_37	7AA4F_Z04_59	82.946955	2478	2619	1921	0.753777	0.4	0.5
2PA3C_15YE_37	8AC1C_25YC_8	77.360187	2478	3736	1870	0.601867	0.4	0.5
2PA3C_15YE_37	1PA2C_11JES_51	78.650736	2478	2640	1902	0.743259	0.4	0.5
2PA3C_15YE_37	2PB1F_Z08_17	76.638242	2478	2344	1786	0.740771	0.4	0.5
2PA3C_15YE_37	2PB1C_Z08_6	75.846154	2478	2435	1807	0.735599	0.4	0.5
2PA3C_15YE_37	2PB1K_Z08_8	49.271774	2478	2424	248	0.101183	0.4	0.5
1PA4F_22YD_41	4AB1N_X14_13	97.649203	2571	2463	2069	0.82201	0.4	0.5
1PA4F_22YD_41	4AA1F_X13_48	97.613016	2571	2501	2082	0.820978	0.4	0.5
1PA4F_22YD_41	4AB1K_X16_57	99.840247	2571	2430	2271	0.908218	0.4	0.5
1PA4F_22YD_41	4AA1N_X16_28	99.346585	2571	2352	2079	0.844607	0.4	0.5
1PA4F_22YD_41	4AA1F_X14_79	99.050266	2571	2491	2255	0.890952	0.4	0.5
1PA4F_22YD_41	7AA1C_X14_93	99.110708	2571	2512	2204	0.867204	0.4	0.5
1PA4F_22YD_41	7PA1C_28JC_68	99.640434	2571	2463	2326	0.924116	0.4	0.5
1PA4F_22YD_41	4AA1F_X13_46	99.338787	2571	2517	2127	0.836085	0.4	0.5
1PA4F_22YD_41	4AA1F_X13_37	97.493717	2571	2569	2085	0.811284	0.4	0.5
1PA4F_22YD_41	5PA1F_11JBS_3	98.202378	2571	2561	2166	0.844115	0.4	0.5
1PA4F_22YD_41	5PA1N_11JBS_61	99.233798	2571	2641	2222	0.852648	0.4	0.5
1PA4F_22YD_41	5PA1C_11JBS_66	99.782588	2571	2509	2260	0.889764	0.4	0.5
1PA4F_22YD_41	5PA1C_11JBS_94	99.115527	2571	2587	2267	0.879023	0.4	0.5
1PA4F_22YD_41	2PA1C_11JCS_83	98.94175	2571	2693	2291	0.870441	0.4	0.5
1PA4F_22YD_41	1PA2N_11JES_24	99.509825	2571	2454	2285	0.909453	0.4	0.5
1PA4F_22YD_41	1PB2N_24JB_27	99.345711	2571	2352	2145	0.87142	0.4	0.5
1PA4F_22YD_41	2PB1N_24JB_86	99.024161	2571	2446	2235	0.890971	0.4	0.5
1PA4F_22YD_41	2PA1C_11JCS_80	99.6625	2571	2895	2360	0.86352	0.4	0.5
1PA4F_22YD_41	1PA1K_28JA_17	98.127499	2571	2566	2171	0.84524	0.4	0.5
1PA4F_22YD_41	1AA3C_23YAS_93	98.306423	2571	2438	2133	0.851667	0.4	0.5
1PA4F_22YD_41	1PA1N_28JB_60	99.011334	2571	2662	2241	0.856488	0.4	0.5
1PA4F_22YD_41	2AA1C_28JA_67	99.397596	2571	2461	2142	0.851351	0.4	0.5
1PA4F_22YD_41	7AA1C_28JC_5	99.496764	2571	2442	2318	0.924796	0.4	0.5
1PA4F_22YD_41	2AA3K_9YD_62	98.383567	2571	2878	2215	0.812993	0.4	0.5
1PA4F_22YD_41	1PB3C_8YDS_76	98.995321	2571	2604	2276	0.879614	0.4	0.5
1PA4F_22YD_41	1PB3C_23YAC_20	99.061788	2571	2442	2176	0.868143	0.4	0.5
1PA4F_22YD_41	2PA3N_15YE_35	97.530495	2571	2564	2202	0.857644	0.4	0.5
1PA4F_22YD_41	2PA3C_15YE_61	98.745784	2571	2588	2277	0.882729	0.4	0.5
1PA4F_22YD_41	2PA3C_15YE_82	99.436331	2571	2496	2224	0.877837	0.4	0.5
1PA4F_22YD_41	7AB4N_22YB_3	99.238556	2571	2574	2154	0.837318	0.4	0.5
1PA4F_22YD_41	5PB3N_22YC_31	99.673973	2571	2529	2240	0.878431	0.4	0.5
1PA4F_22YD_41	5PB3C_22YC_85	99.730048	2571	2420	2278	0.912843	0.4	0.5
1PA4F_22YD_41	5PB3C_22YC_86	99.183501	2571	2523	2191	0.860228	0.4	0.5
1PA4F_22YD_41	1PA4N_22YD_57	98.874351	2571	2641	2310	0.886416	0.4	0.5
1PA4F_22YD_41	1PA4C_22YD_91	99.285607	2571	2507	2272	0.89484	0.4	0.5
1PA4F_22YD_41	2AA1C_28JA_61	99.142831	2571	2546	2218	0.866914	0.4	0.5
1PA4F_22YD_41	8AB4F_25YA_19	99.33815	2571	2846	2173	0.802289	0.4	0.5
1PA4F_22YD_41	1AA3C_23YAS_90	97.823337	2571	2527	2104	0.825422	0.4	0.5
1PA4F_22YD_41	1AA3C_23YAS_94	99.197823	2571	2407	2136	0.858176	0.4	0.5
1PA4F_22YD_41	8AB1F_25YH_17	98.210036	2571	2567	2197	0.855197	0.4	0.5
1PA4F_22YD_41	8PB3F_23YCS_6	99.233484	2571	2531	2213	0.867503	0.4	0.5
1PA4F_22YD_41	8AC4C_8YAS_89	99.857691	2571	2414	2334	0.936409	0.4	0.5
1PA4F_22YD_41	8AB4C_25YA_77	98.973963	2571	2610	2170	0.837676	0.4	0.5
1PA4F_22YD_41	8PB1K_25YC_40	99.330423	2571	2422	2153	0.862407	0.4	0.5
1PA4F_22YD_41	8PB4N_25YD_28	99.065485	2571	2716	2186	0.826934	0.4	0.5
1PA4F_22YD_41	8AB1K_25YH_62	99.19894	2571	2348	2123	0.863184	0.4	0.5
1PA4F_22YD_41	8AB4C_23YAS_16	97.636434	2571	2663	2145	0.819641	0.4	0.5
1PA4F_22YD_41	7AA4C_23YAC_39	99.265107	2571	2384	2148	0.867003	0.4	0.5
1PA4F_22YD_41	1AA4C_Z02_85	99.536266	2571	2519	2290	0.899804	0.4	0.5
1PA4F_22YD_41	2PA3C_15YE_41	99.126729	2571	2574	2256	0.876968	0.4	0.5
1PA4F_22YD_41	2PA3C_15YE_37	98.052944	2571	2478	2191	0.867895	0.4	0.5
1PA4F_22YD_41	1PA4F_22YD_41	100	2571	2571	2566	0.998055	0.4	0.5
1PA4F_22YD_41	1AA4C_Z02_71	99.383257	2571	2365	2180	0.883306	0.4	0.5
1PA4F_22YD_41	1AA4C_Z02_81	99.222503	2571	2412	2233	0.896247	0.4	0.5
1PA4F_22YD_41	7AA1C_28JC_11	98.903299	2571	2813	2349	0.872585	0.4	0.5
1PA4F_22YD_41	2PB1N_24JB_91	98.399514	2571	2487	2162	0.854883	0.4	0.5
1PA4F_22YD_41	1PB2N_Z08_44	98.287221	2571	2542	2199	0.86016	0.4	0.5
1PA4F_22YD_41	8AC1N_25YC_3	99.878163	2571	2480	2292	0.907543	0.4	0.5
1PA4F_22YD_41	7PA1C_28JC_92	99.171429	2571	2524	2184	0.857311	0.4	0.5
1PA4F_22YD_41	2AA3C_23YBC_2	99.929379	2571	2417	2352	0.943063	0.4	0.5
1PA4F_22YD_41	7AA4F_Z04_59	82.918175	2571	2619	1956	0.753757	0.4	0.5
1PA4F_22YD_41	8AC1C_25YC_8	77.565194	2571	3736	1879	0.595846	0.4	0.5
1PA4F_22YD_41	1PA2C_11JES_51	78.978627	2571	2640	1930	0.740741	0.4	0.5
1PA4F_22YD_41	2PB1F_Z08_17	76.680537	2571	2344	1824	0.742218	0.4	0.5
1PA4F_22YD_41	2PB1C_Z08_6	75.922478	2571	2435	1784	0.712745	0.4	0.5
1PA4F_22YD_41	2PB1K_Z08_8	49.186706	2571	2424	252	0.100901	0.4	0.5
1AA4C_Z02_71	4AB1N_X14_13	98.002948	2365	2463	2035	0.842999	0.4	0.5
1AA4C_Z02_71	4AA1F_X13_48	97.842616	2365	2501	2045	0.840526	0.4	0.5
1AA4C_Z02_71	4AB1K_X16_57	99.42926	2365	2430	2148	0.895933	0.4	0.5
1AA4C_Z02_71	4AA1N_X16_28	99.408667	2365	2352	2071	0.8781	0.4	0.5
1AA4C_Z02_71	4AA1F_X14_79	99.570799	2365	2491	2154	0.88715	0.4	0.5
1AA4C_Z02_71	7AA1C_X14_93	99.50771	2365	2512	2140	0.877589	0.4	0.5
1AA4C_Z02_71	7PA1C_28JC_68	99.375219	2365	2463	2169	0.898509	0.4	0.5
1AA4C_Z02_71	4AA1F_X13_46	99.271242	2365	2517	2109	0.86399	0.4	0.5
1AA4C_Z02_71	4AA1F_X13_37	97.80948	2365	2569	2057	0.833806	0.4	0.5
1AA4C_Z02_71	5PA1F_11JBS_3	98.452025	2365	2561	2074	0.842063	0.4	0.5
1AA4C_Z02_71	5PA1N_11JBS_61	99.476492	2365	2641	2161	0.863364	0.4	0.5
1AA4C_Z02_71	5PA1C_11JBS_66	99.494262	2365	2509	2161	0.886746	0.4	0.5
1AA4C_Z02_71	5PA1C_11JBS_94	99.476236	2365	2587	2165	0.874394	0.4	0.5
1AA4C_Z02_71	2PA1C_11JCS_83	99.654328	2365	2693	2218	0.877026	0.4	0.5
1AA4C_Z02_71	1PA2N_11JES_24	99.520977	2365	2454	2169	0.900187	0.4	0.5
1AA4C_Z02_71	1PB2N_24JB_27	99.435764	2365	2352	2139	0.906932	0.4	0.5
1AA4C_Z02_71	2PB1N_24JB_86	99.460065	2365	2446	2151	0.894201	0.4	0.5
1AA4C_Z02_71	2PA1C_11JCS_80	99.336518	2365	2895	2177	0.827757	0.4	0.5
1AA4C_Z02_71	1PA1K_28JA_17	98.307278	2365	2566	2116	0.858244	0.4	0.5
1AA4C_Z02_71	1AA3C_23YAS_93	98.489869	2365	2438	2063	0.859046	0.4	0.5
1AA4C_Z02_71	1PA1N_28JB_60	99.474294	2365	2662	2161	0.859757	0.4	0.5
1AA4C_Z02_71	2AA1C_28JA_67	99.359407	2365	2461	2126	0.881061	0.4	0.5
1AA4C_Z02_71	7AA1C_28JC_5	99.403894	2365	2442	2157	0.897441	0.4	0.5
1AA4C_Z02_71	2AA3K_9YD_62	98.644395	2365	2878	2114	0.806409	0.4	0.5
1AA4C_Z02_71	1PB3C_8YDS_76	99.539562	2365	2604	2170	0.873415	0.4	0.5
1AA4C_Z02_71	1PB3C_23YAC_20	99.440655	2365	2442	2167	0.901602	0.4	0.5
1AA4C_Z02_71	2PA3N_15YE_35	97.990063	2365	2564	2078	0.843173	0.4	0.5
1AA4C_Z02_71	2PA3C_15YE_61	99.447798	2365	2588	2157	0.870987	0.4	0.5
1AA4C_Z02_71	2PA3C_15YE_82	99.540562	2365	2496	2188	0.900226	0.4	0.5
1AA4C_Z02_71	7AB4N_22YB_3	99.209571	2365	2574	2147	0.869407	0.4	0.5
1AA4C_Z02_71	5PB3N_22YC_31	99.467842	2365	2529	2155	0.88067	0.4	0.5
1AA4C_Z02_71	5PB3C_22YC_85	99.483502	2365	2420	2179	0.910763	0.4	0.5
1AA4C_Z02_71	5PB3C_22YC_86	99.365864	2365	2523	2159	0.883388	0.4	0.5
1AA4C_Z02_71	1PA4N_22YD_57	99.230999	2365	2641	2163	0.864163	0.4	0.5
1AA4C_Z02_71	1PA4C_22YD_91	99.357354	2365	2507	2162	0.887521	0.4	0.5
1AA4C_Z02_71	2AA1C_28JA_61	99.307506	2365	2546	2165	0.881694	0.4	0.5
1AA4C_Z02_71	8AB4F_25YA_19	99.361114	2365	2846	2155	0.827097	0.4	0.5
1AA4C_Z02_71	1AA3C_23YAS_90	97.789693	2365	2527	2086	0.852821	0.4	0.5
1AA4C_Z02_71	1AA3C_23YAS_94	99.468316	2365	2407	2102	0.880972	0.4	0.5
1AA4C_Z02_71	8AB1F_25YH_17	98.426742	2365	2567	2066	0.837794	0.4	0.5
1AA4C_Z02_71	8PB3F_23YCS_6	99.538933	2365	2531	2155	0.88031	0.4	0.5
1AA4C_Z02_71	8AC4C_8YAS_89	99.433295	2365	2414	2149	0.899351	0.4	0.5
1AA4C_Z02_71	8AB4C_25YA_77	99.320437	2365	2610	2126	0.854673	0.4	0.5
1AA4C_Z02_71	8PB1K_25YC_40	99.367981	2365	2422	2130	0.88991	0.4	0.5
1AA4C_Z02_71	8PB4N_25YD_28	99.385832	2365	2716	2121	0.834875	0.4	0.5
1AA4C_Z02_71	8AB1K_25YH_62	99.415794	2365	2348	2102	0.892001	0.4	0.5
1AA4C_Z02_71	8AB4C_23YAS_16	97.846351	2365	2663	2069	0.822991	0.4	0.5
1AA4C_Z02_71	7AA4C_23YAC_39	99.414052	2365	2384	2142	0.902085	0.4	0.5
1AA4C_Z02_71	1AA4C_Z02_85	99.40516	2365	2519	2190	0.896806	0.4	0.5
1AA4C_Z02_71	2PA3C_15YE_41	99.262242	2365	2574	2128	0.861713	0.4	0.5
1AA4C_Z02_71	2PA3C_15YE_37	98.305577	2365	2478	2107	0.870122	0.4	0.5
1AA4C_Z02_71	1PA4F_22YD_41	99.383257	2365	2571	2180	0.883306	0.4	0.5
1AA4C_Z02_71	1AA4C_Z02_71	100	2365	2365	2357	0.996617	0.4	0.5
1AA4C_Z02_71	1AA4C_Z02_81	99.511883	2365	2412	2146	0.898472	0.4	0.5
1AA4C_Z02_71	7AA1C_28JC_11	99.347368	2365	2813	2185	0.843955	0.4	0.5
1AA4C_Z02_71	2PB1N_24JB_91	98.45	2365	2487	2085	0.859439	0.4	0.5
1AA4C_Z02_71	1PB2N_Z08_44	98.522281	2365	2542	2087	0.850622	0.4	0.5
1AA4C_Z02_71	8AC1N_25YC_3	99.407457	2365	2480	2159	0.891228	0.4	0.5
1AA4C_Z02_71	7PA1C_28JC_92	99.328394	2365	2524	2129	0.870935	0.4	0.5
1AA4C_Z02_71	2AA3C_23YBC_2	99.41751	2365	2417	2173	0.908825	0.4	0.5
1AA4C_Z02_71	7AA4F_Z04_59	83.113747	2365	2619	1895	0.760433	0.4	0.5
1AA4C_Z02_71	8AC1C_25YC_8	77.701277	2365	3736	1840	0.60318	0.4	0.5
1AA4C_Z02_71	1PA2C_11JES_51	79.040665	2365	2640	1880	0.751249	0.4	0.5
1AA4C_Z02_71	2PB1F_Z08_17	76.982028	2365	2344	1775	0.753876	0.4	0.5
1AA4C_Z02_71	2PB1C_Z08_6	75.965641	2365	2435	1771	0.737917	0.4	0.5
1AA4C_Z02_71	2PB1K_Z08_8	49.260081	2365	2424	248	0.103571	0.4	0.5
1AA4C_Z02_81	4AB1N_X14_13	97.857504	2412	2463	2039	0.836513	0.4	0.5
1AA4C_Z02_81	4AA1F_X13_48	97.855348	2412	2501	2038	0.829636	0.4	0.5
1AA4C_Z02_81	4AB1K_X16_57	99.348257	2412	2430	2151	0.888476	0.4	0.5
1AA4C_Z02_81	4AA1N_X16_28	99.387616	2412	2352	2055	0.86272	0.4	0.5
1AA4C_Z02_81	4AA1F_X14_79	99.336933	2412	2491	2204	0.899041	0.4	0.5
1AA4C_Z02_81	7AA1C_X14_93	99.073444	2412	2512	2169	0.880991	0.4	0.5
1AA4C_Z02_81	7PA1C_28JC_68	99.260497	2412	2463	2172	0.891077	0.4	0.5
1AA4C_Z02_81	4AA1F_X13_46	99.280488	2412	2517	2091	0.848448	0.4	0.5
1AA4C_Z02_81	4AA1F_X13_37	97.822334	2412	2569	2044	0.820719	0.4	0.5
1AA4C_Z02_81	5PA1F_11JBS_3	98.335661	2412	2561	2127	0.855419	0.4	0.5
1AA4C_Z02_81	5PA1N_11JBS_61	99.225596	2412	2641	2182	0.863645	0.4	0.5
1AA4C_Z02_81	5PA1C_11JBS_66	99.360538	2412	2509	2173	0.883154	0.4	0.5
1AA4C_Z02_81	5PA1C_11JBS_94	99.255205	2412	2587	2219	0.887778	0.4	0.5
1AA4C_Z02_81	2PA1C_11JCS_83	99.229385	2412	2693	2195	0.859941	0.4	0.5
1AA4C_Z02_81	1PA2N_11JES_24	99.320278	2412	2454	2160	0.887793	0.4	0.5
1AA4C_Z02_81	1PB2N_24JB_27	99.375796	2412	2352	2105	0.883711	0.4	0.5
1AA4C_Z02_81	2PB1N_24JB_86	99.220864	2412	2446	2152	0.885961	0.4	0.5
1AA4C_Z02_81	2PA1C_11JCS_80	99.153528	2412	2895	2239	0.843791	0.4	0.5
1AA4C_Z02_81	1PA1K_28JA_17	98.184251	2412	2566	2143	0.860988	0.4	0.5
1AA4C_Z02_81	1AA3C_23YAS_93	98.393853	2412	2438	2115	0.872165	0.4	0.5
